time,step-size,{Controller}.cont.valve,{WaterTank}.wt.level
8.099999999999987,0.1,true,1.0330471882325183
8.199999999999987,0.1,true,1.0211075726406165
8.299999999999986,0.1,true,1.0104009561659837
8.399999999999986,0.1,true,1.000800007504568
8.499999999999986,0.1,true,0.9921905448029265
8.599999999999985,0.1,false,0.9844701777199482
8.699999999999985,0.1,false,1.0826817235637587
8.799999999999985,0.1,false,1.1826817235637606
8.899999999999984,0.1,false,1.2826817235637624
8.999999999999984,0.1,false,1.3826817235637643
9.099999999999984,0.1,false,1.4826817235637662
9.199999999999983,0.1,false,1.582681723563768
9.299999999999983,0.1,false,1.6826817235637699
9.399999999999983,0.1,false,1.7826817235637717
9.499999999999982,0.1,false,1.8826817235637736
9.599999999999982,0.1,false,1.9826817235637755
9.699999999999982,0.1,false,2.0826817235637756
9.799999999999981,0.1,true,2.182681723563775
9.89999999999998,0.1,true,2.0555755491546517
9.99999999999998,0.1,true,1.9380398566459704
10.09999999999998,0.1,true,1.8326420260303522
10.19999999999998,0.1,true,1.7381285853777784
10.29999999999998,0.1,true,1.6533755082811048
10.399999999999979,0.1,true,1.5773748460709607
10.499999999999979,0.1,true,1.5092227405162344
10.599999999999978,0.1,true,1.44810867444797
10.699999999999978,0.1,true,1.393305832466852
10.799999999999978,0.1,true,1.3441624570963981
10.899999999999977,0.1,true,1.3000940975826085
10.999999999999977,0.1,true,1.2605766591568346
11.099999999999977,0.1,true,1.2251401700983708
11.199999999999976,0.1,true,1.1933631924698918
11.299999999999976,0.1,true,1.164867810053905
11.399999999999975,0.1,true,1.1393151338829148
11.499999999999975,0.1,true,1.1164012719116092
11.599999999999975,0.1,true,1.0958537148993175
11.699999999999974,0.1,true,1.0774280955208784
11.799999999999974,0.1,true,1.060905282162773
11.899999999999974,0.1,true,1.046088772841722
11.999999999999973,0.1,true,1.032802358252218
12.099999999999973,0.1,true,1.0208880261501627
12.199999999999973,0.1,true,1.010204082149936
12.299999999999972,0.1,true,1.000623464585961
12.399999999999972,0.1,true,0.9920322333978158
12.499999999999972,0.1,false,0.9843282150675464
12.599999999999971,0.1,false,1.0825400188101755
12.69999999999997,0.1,false,1.1825400188101773
12.79999999999997,0.1,false,1.2825400188101792
12.89999999999997,0.1,false,1.382540018810181
12.99999999999997,0.1,false,1.482540018810183
13.09999999999997,0.1,false,1.5825400188101848
13.199999999999969,0.1,false,1.6825400188101867
13.299999999999969,0.1,false,1.7825400188101885
13.399999999999968,0.1,false,1.8825400188101904
13.499999999999968,0.1,false,1.9825400188101923
13.599999999999968,0.1,false,2.0825400188101924
13.699999999999967,0.1,true,2.182540018810192
13.799999999999967,0.1,true,2.0554482473462508
13.899999999999967,0.1,true,1.937925701242173
13.999999999999966,0.1,true,1.832539659407444
14.099999999999966,0.1,true,1.7380367901132785
14.199999999999966,0.1,true,1.653293192675244
14.299999999999965,0.1,true,1.57730103116335
14.399999999999965,0.1,true,1.509156548443314
14.499999999999964,0.1,true,1.4480493180027842
14.599999999999964,0.1,true,1.3932526057369785
14.699999999999964,0.1,true,1.344114727068696
14.799999999999963,0.1,true,1.3000512966149391
14.899999999999963,0.1,true,1.2605382782272263
14.999999999999963,0.1,true,1.2251057527513387
15.099999999999962,0.1,true,1.1933323293879181
15.199999999999962,0.1,true,1.1648401341895214
15.299999999999962,0.1,true,1.1392903160934913
15.399999999999961,0.1,true,1.116379017044938
15.499999999999961,0.1,true,1.0958337582834357
15.59999999999996,0.1,true,1.0774101998163865
15.69999999999996,0.1,true,1.0608892345402123
15.79999999999996,0.1,true,1.0460743824504433
15.89999999999996,0.1,true,1.0327894539506381
15.99999999999996,0.1,true,1.0208764544704192
16.09999999999996,0.1,true,1.0101937054727304
16.19999999999996,0.1,true,1.0006141595038796
16.29999999999996,0.1,true,0.9920238892476769
16.399999999999963,0.1,false,0.98432073261431
16.499999999999964,0.1,false,1.082532549950048
16.599999999999966,0.1,false,1.1825325499500354
16.699999999999967,0.1,false,1.2825325499500229
16.79999999999997,0.1,false,1.3825325499500103
16.89999999999997,0.1,false,1.4825325499499977
16.99999999999997,0.1,false,1.5825325499499852
17.099999999999973,0.1,false,1.6825325499499726
17.199999999999974,0.1,false,1.78253254994996
17.299999999999976,0.1,false,1.8825325499499475
17.399999999999977,0.1,false,1.9825325499499349
17.49999999999998,0.1,false,2.0825325499499208
17.59999999999998,0.1,true,2.182532549949906
17.69999999999998,0.1,true,2.0554415376248447
17.799999999999983,0.1,true,1.937919684430911
17.899999999999984,0.1,true,1.8325342639497835
17.999999999999986,0.1,true,1.7380319518422906
18.099999999999987,0.1,true,1.6532888540504926
18.19999999999999,0.1,true,1.5772971405865752
18.29999999999999,0.1,true,1.5091530596447875
18.39999999999999,0.1,true,1.4480461894910337
18.499999999999993,0.1,true,1.3932498003053377
18.599999999999994,0.1,true,1.3441122113528166
18.699999999999996,0.1,true,1.3000490406959946
18.799999999999997,0.1,true,1.260536255276095
18.9,0.1,true,1.2251039387095308
19.0,0.1,true,1.1933307026814546
19.1,0.1,true,1.1648386754723592
19.200000000000003,0.1,true,1.1392890080174447
19.300000000000004,0.1,true,1.1163778440533616
19.400000000000006,0.1,true,1.0958327064262128
19.500000000000007,0.1,true,1.077409256584022
19.60000000000001,0.1,true,1.0608883887150626
19.70000000000001,0.1,true,1.0460736239733057
19.80000000000001,0.1,true,1.0327887738011199
19.900000000000013,0.1,true,1.0208758445596595
20.000000000000014,0.1,true,1.0101931585471997
20.100000000000016,0.1,true,1.0006136690591203
20.200000000000017,0.1,true,0.9920234494509432
20.30000000000002,0.1,false,0.9843203382352014
20.40000000000002,0.1,false,1.0825321562873949
20.50000000000002,0.1,false,1.1825321562873823
20.600000000000023,0.1,false,1.2825321562873697
20.700000000000024,0.1,false,1.3825321562873572
20.800000000000026,0.1,false,1.4825321562873446
20.900000000000027,0.1,false,1.582532156287332
21.00000000000003,0.1,false,1.6825321562873194
21.10000000000003,0.1,false,1.7825321562873069
21.20000000000003,0.1,false,1.8825321562872943
21.300000000000033,0.1,false,1.9825321562872817
21.400000000000034,0.1,false,2.0825321562872676
21.500000000000036,0.1,true,2.182532156287253
21.600000000000037,0.1,true,2.055441183974269
21.70000000000004,0.1,true,1.9379193673016823
21.80000000000004,0.1,true,1.832533979570358
21.90000000000004,0.1,true,1.7380316968306098
22.000000000000043,0.1,true,1.6532886253737615
22.100000000000044,0.1,true,1.5772969355251947
22.200000000000045,0.1,true,1.5091528757600108
22.300000000000047,0.1,true,1.448046024595961
22.40000000000005,0.1,true,1.3932496524389102
22.50000000000005,0.1,true,1.3441120787564926
22.60000000000005,0.1,true,1.3000489217928375
22.700000000000053,0.1,true,1.260536148652017
22.800000000000054,0.1,true,1.2251038430964771
22.900000000000055,0.1,true,1.1933306169423215
23.000000000000057,0.1,true,1.1648385985874703
23.10000000000006,0.1,true,1.1392889390724263
23.20000000000006,0.1,true,1.1163777822282666
23.30000000000006,0.1,true,1.0958326509857692
23.400000000000063,0.1,true,1.07740920686889
23.500000000000064,0.1,true,1.0608883441339916
23.600000000000065,0.1,true,1.046073583996103
23.700000000000067,0.1,true,1.032788737952346
23.800000000000068,0.1,true,1.0208758124129735
23.90000000000007,0.1,true,1.0101931297202886
24.00000000000007,0.1,true,1.000613643209152
24.100000000000072,0.1,true,0.9920234262704903
24.200000000000074,0.1,false,0.9843203174485841
24.300000000000075,0.1,false,1.0825321355385398
24.400000000000077,0.1,false,1.1825321355385272
24.500000000000078,0.1,false,1.2825321355385146
24.60000000000008,0.1,false,1.382532135538502
24.70000000000008,0.1,false,1.4825321355384895
24.800000000000082,0.1,false,1.582532135538477
24.900000000000084,0.1,false,1.6825321355384644
25.000000000000085,0.1,false,1.7825321355384518
25.100000000000087,0.1,false,1.8825321355384392
25.200000000000088,0.1,false,1.9825321355384267
25.30000000000009,0.1,false,2.0825321355384125
25.40000000000009,0.1,true,2.182532135538398
25.500000000000092,0.1,true,2.0554411653343383
25.600000000000094,0.1,true,1.9379193505866898
25.700000000000095,0.1,true,1.8325339645815157
25.800000000000097,0.1,true,1.738031683389659
25.900000000000098,0.1,true,1.653288613320852
26.0000000000001,0.1,true,1.5772969247169843
26.1000000000001,0.1,true,1.5091528660679596
26.200000000000102,0.1,true,1.448046015904804
26.300000000000104,0.1,true,1.3932496446452858
26.400000000000105,0.1,true,1.3441120717677126
26.500000000000107,0.1,true,1.300048915525786
26.600000000000108,0.1,true,1.2605361430321618
26.70000000000011,0.1,true,1.2251038380569819
26.80000000000011,0.1,true,1.1933306124232526
26.900000000000112,0.1,true,1.1648385945350836
27.000000000000114,0.1,true,1.139288935438528
27.100000000000115,0.1,true,1.1163777789696392
27.200000000000117,0.1,true,1.0958326480636593
27.300000000000118,0.1,true,1.0774092042485452
27.40000000000012,0.1,true,1.0608883417842487
27.50000000000012,0.1,true,1.0460735818890172
27.600000000000122,0.1,true,1.0327887360628578
27.700000000000124,0.1,true,1.0208758107186122
27.800000000000125,0.1,true,1.0101931282009031
27.900000000000126,0.1,true,1.000613641846673
28.000000000000128,0.1,true,0.9920234250487138
28.10000000000013,0.1,false,0.9843203163529798
28.20000000000013,0.1,false,1.082532134444926
28.300000000000132,0.1,false,1.1825321344449133
28.400000000000134,0.1,false,1.2825321344449008
28.500000000000135,0.1,false,1.3825321344448882
28.600000000000136,0.1,false,1.4825321344448756
28.700000000000138,0.1,false,1.582532134444863
28.80000000000014,0.1,false,1.6825321344448505
28.90000000000014,0.1,false,1.782532134444838
29.000000000000142,0.1,false,1.8825321344448254
29.100000000000144,0.1,false,1.9825321344448128
29.200000000000145,0.1,false,2.0825321344447985
29.300000000000146,0.1,true,2.182532134444784
29.400000000000148,0.1,true,2.0554411643518793
29.50000000000015,0.1,true,1.9379193497056886
29.60000000000015,0.1,true,1.832533963791495
29.700000000000152,0.1,true,1.7380316826812234
29.800000000000153,0.1,true,1.6532886126855766
29.900000000000155,0.1,true,1.5772969241473134
